Row Num,Season,Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,PL,Open OU,,Close OU,,MOD,HOME TEAM,HOME_1ST,HOME_2ND,HOME_3RD,HOME_FINAL,HOME_OPEN,HOME_CLOSE,HOME_PL,HOME_OU,HOME_OU_ODDS,HOME_CLOSE_OU,HOME_CLOSE_OU_ODDS
1422,2017/2018,120,10,H,Ottawa,0,3,0,3,125,123,+1.5(-260),6,-124,6,-124,0,,,,,,,,,,,,
1423,2017/2018,120,11,V,Carolina,1,0,2,3,-115,-104,+1.5(-300),5.5,-105,5.5,-105,1,Detroit,1,0,0,1,-105,-116,-1.5(+240),5.5,-115,5.5,-115
1424,2017/2018,120,12,H,Detroit,1,0,0,1,-105,-116,-1.5(+240),5.5,-115,5.5,-115,0,,,,,,,,,,,,
1425,2017/2018,120,13,V,Boston,0,2,2,4,-155,-168,-1.5(+175),5.5,-110,5.5,-107,1,Montreal,0,1,0,1,135,148,+1.5(-205),5.5,-110,5.5,-113
1426,2017/2018,120,14,H,Montreal,0,1,0,1,135,148,+1.5(-205),5.5,-110,5.5,-113,0,,,,,,,,,,,,
1427,2017/2018,120,15,V,Pittsburgh,1,0,0,1,102,-108,+1.5(-305),5.5,-105,5.5,-110,1,SanJose,1,0,1,2,-122,-112,-1.5(+245),5.5,-115,5.5,-110
1428,2017/2018,120,16,H,SanJose,1,0,1,2,-122,-112,-1.5(+245),5.5,-115,5.5,-110,0,,,,,,,,,,,,
1429,2017/2018,120,17,V,Arizona,4,1,0,5,190,195,+1.5(-145),5.5,110,5.5,120,1,St.Louis,0,1,1,2,-230,-235,-1.5(+125),5.5,-130,5.5,-140
1430,2017/2018,120,18,H,St.Louis,0,1,1,2,-230,-235,-1.5(+125),5.5,-130,5.5,-140,0,,,,,,,,,,,,
1431,2017/2018,120,19,V,Florida,2,0,1,3,175,170,+1.5(-170),5.5,-110,5.5,105,1,Nashville,1,3,0,4,-205,-200,-1.5(+150),5.5,-110,5.5,-125
1432,2017/2018,120,20,H,Nashville,1,3,0,4,-205,-200,-1.5(+150),5.5,-110,5.5,-125,0,,,,,,,,,,,,
1433,2017/2018,120,21,V,NYIslanders,3,1,3,7,130,137,+1.5(-215),6.5,-120,6.5,-110,1,Chicago,1,1,1,3,-150,-157,-1.5(+185),6.5,100,6.5,-110
1434,2017/2018,120,22,H,Chicago,1,1,1,3,-150,-157,-1.5(+185),6.5,100,6.5,-110,0,,,,,,,,,,,,
1435,2017/2018,120,23,V,TampaBay,0,1,1,2,-122,-117,-1.5(+250),5.5,-109,5.5,-109,1,Minnesota,2,1,2,5,102,-103,+1.5(-315),5.5,-111,5.5,-111
1436,2017/2018,120,24,H,Minnesota,2,1,2,5,102,-103,+1.5(-315),5.5,-111,5.5,-111,0,,,,,,,,,,,,
1437,2017/2018,120,25,V,Vancouver,0,2,0,2,155,165,+1.5(-180),5.5,105,5.5,105,1,Edmonton,2,1,2,5,-175,-185,-1.5(+160),5.5,-125,5.5,-125
1438,2017/2018,120,26,H,Edmonton,2,1,2,5,-175,-185,-1.5(+160),5.5,-125,5.5,-125,0,,,,,,,,,,,,
1439,2017/2018,121,51,V,Philadelphia,0,1,0,2,148,131,+1.5(-230),5.5,100,5.5,100,1,Washington,0,1,0,1,-168,-151,-1.5(+190),5.5,-120,5.5,-120
1440,2017/2018,121,52,H,Washington,0,1,0,1,-168,-151,-1.5(+190),5.5,-120,5.5,-120,0,,,,,,,,,,,,
1441,2017/2018,121,53,V,Vegas,3,1,1,5,-128,-121,-1.5(+230),6,100,5.5,-120,1,Carolina,1,0,0,1,108,101,+1.5(-290),6,-120,5.5,100
1442,2017/2018,121,54,H,Carolina,1,0,0,1,108,101,+1.5(-290),6,-120,5.5,100,0,,,,,,,,,,,,
1443,2017/2018,121,55,V,Vancouver,0,0,0,0,190,190,+1.5(-155),5.5,-120,5.5,-130,1,Winnipeg,1,0,0,1,-220,-220,-1.5(+135),5.5,100,5.5,110
1444,2017/2018,121,56,H,Winnipeg,1,0,0,1,-220,-220,-1.5(+135),5.5,100,5.5,110,0,,,,,,,,,,,,
1445,2017/2018,121,57,V,SanJose,1,2,3,6,130,150,+1.5(-205),5.5,110,5.5,115,1,Anaheim,0,1,1,2,-150,-170,-1.5(+175),5.5,-130,5.5,-135
1446,2017/2018,121,58,H,Anaheim,0,1,1,2,-150,-170,-1.5(+175),5.5,-130,5.5,-135,0,,,,,,,,,,,,
1447,2017/2018,121,59,V,NYRangers,2,0,0,2,140,140,+1.5(-230),5.5,100,5.5,100,1,LosAngeles,0,3,1,4,-160,-160,-1.5(+190),5.5,-120,5.5,-120
1448,2017/2018,121,60,H,LosAngeles,0,3,1,4,-160,-160,-1.5(+190),5.5,-120,5.5,-120,0,,,,,,,,,,,,
1449,2017/2018,122,1,V,Colorado,1,1,2,4,150,153,+1.5(-200),6,101,6,105,1,Toronto,0,2,0,2,-170,-173,-1.5(+170),6,-121,6,-125
1450,2017/2018,122,2,H,Toronto,0,2,0,2,-170,-173,-1.5(+170),6,-121,6,-125,0,,,,,,,,,,,,
1451,2017/2018,122,3,V,Detroit,1,1,1,3,148,135,+1.5(-235),5.5,-105,5.5,100,1,NewJersey,0,0,0,0,-168,-155,-1.5(+195),5.5,-115,5.5,-120
1452,2017/2018,122,4,H,NewJersey,0,0,0,0,-168,-155,-1.5(+195),5.5,-115,5.5,-120,0,,,,,,,,,,,,
1453,2017/2018,122,5,V,Ottawa,0,1,0,1,170,187,+1.5(-155),5.5,-104,5.5,-104,1,Minnesota,1,0,2,3,-200,-217,-1.5(+135),5.5,-116,5.5,-116
1454,2017/2018,122,6,H,Minnesota,1,0,2,3,-200,-217,-1.5(+135),5.5,-116,5.5,-116,0,,,,,,,,,,,,
1455,2017/2018,122,7,V,TampaBay,0,1,1,2,-135,-122,-1.5(+215),6,100,6,-105,1,Chicago,0,0,0,0,115,102,+1.5(-265),6,-120,6,-115
1456,2017/2018,122,8,H,Chicago,0,0,0,0,115,102,+1.5(-265),6,-120,6,-115,0,,,,,,,,,,,,
1457,2017/2018,122,9,V,Buffalo,1,0,0,2,180,210,+1.5(-140),5.5,100,5.5,100,1,Calgary,1,0,0,1,-210,-260,-1.5(+120),5.5,-120,5.5,-120
1458,2017/2018,122,10,H,Calgary,1,0,0,1,-210,-260,-1.5(+120),5.5,-120,5.5,-120,0,,,,,,,,,,,,
1459,2017/2018,122,11,V,NYIslanders,0,1,1,2,-130,-104,+1.5(-315),6.5,100,6.5,105,1,Arizona,1,1,0,3,110,-116,-1.5(+250),6.5,-120,6.5,-125
1460,2017/2018,122,12,H,Arizona,1,1,0,3,110,-116,-1.5(+250),6.5,-120,6.5,-125,0,,,,,,,,,,,,
1461,2017/2018,123,51,V,NewJersey,0,2,0,2,198,205,+1.5(-135),5.5,105,5.5,100,1,Boston,0,3,0,3,-228,-245,-1.5(+115),5.5,-125,5.5,-120
1462,2017/2018,123,52,H,Boston,0,3,0,3,-228,-245,-1.5(+115),5.5,-125,5.5,-120,0,,,,,,,,,,,,
1463,2017/2018,123,53,V,Carolina,0,1,0,1,132,137,+1.5(-210),5.5,-110,5.5,-125,1,Pittsburgh,0,2,1,3,-152,-157,-1.5(+180),5.5,-110,5.5,105
1464,2017/2018,123,54,H,Pittsburgh,0,2,1,3,-152,-157,-1.5(+180),5.5,-110,5.5,105,0,,,,,,,,,,,,
1465,2017/2018,123,55,V,Philadelphia,0,2,0,3,-120,-128,-1.5(+225),5.5,105,5.5,110,1,Detroit,1,0,1,2,100,108,+1.5(-275),5.5,-125,5.5,-130
1466,2017/2018,123,56,H,Detroit,1,0,1,2,100,108,+1.5(-275),5.5,-125,5.5,-130,0,,,,,,,,,,,,
1467,2017/2018,123,57,V,Colorado,0,0,2,2,123,127,+1.5(-230),5.5,-120,5.5,-115,1,Montreal,0,2,2,4,-143,-147,-1.5(+190),5.5,100,5.5,-105
1468,2017/2018,123,58,H,Montreal,0,2,2,4,-143,-147,-1.5(+190),5.5,100,5.5,-105,0,,,,,,,,,,,,
1469,2017/2018,123,59,V,Ottawa,0,0,0,0,195,215,+1.5(-135),5.5,105,5.5,105,1,St.Louis,1,0,2,3,-235,-265,-1.5(+115),5.5,-125,5.5,-125
1470,2017/2018,123,60,H,St.Louis,1,0,2,3,-235,-265,-1.5(+115),5.5,-125,5.5,-125,0,,,,,,,,,,,,
1471,2017/2018,123,61,V,TampaBay,2,0,1,4,117,122,+1.5(-270),5.5,-110,5.5,-125,1,Nashville,2,1,0,3,-137,-142,-1.5(+220),5.5,-110,5.5,105
1472,2017/2018,123,62,H,Nashville,2,1,0,3,-137,-142,-1.5(+220),5.5,-110,5.5,105,0,,,,,,,,,,,,
1473,2017/2018,123,63,V,Florida,0,1,0,1,157,163,+1.5(-175),5.5,-115,5.5,-115,1,Dallas,1,2,3,6,-177,-183,-1.5(+155),5.5,-105,5.5,-105
1474,2017/2018,123,64,H,Dallas,1,2,3,6,-177,-183,-1.5(+155),5.5,-105,5.5,-105,0,,,,,,,,,,,,
1475,2017/2018,123,65,V,Buffalo,1,4,0,5,195,205,+1.5(-145),5.5,100,5.5,100,1,Edmonton,0,0,0,0,-235,-245,-1.5(+125),5.5,-120,5.5,-120
1476,2017/2018,123,66,H,Edmonton,0,0,0,0,-235,-245,-1.5(+125),5.5,-120,5.5,-120,0,,,,,,,,,,,,
1477,2017/2018,123,67,V,NYRangers,2,1,0,3,150,147,+1.5(-205),5.5,-110,5.5,100,1,Anaheim,4,0,2,6,-170,-167,-1.5(+175),5.5,-110,5.5,-120
1478,2017/2018,123,68,H,Anaheim,4,0,2,6,-170,-167,-1.5(+175),5.5,-110,5.5,-120,0,,,,,,,,,,,,
1479,2017/2018,123,69,V,Columbus,1,1,1,3,142,142,+1.5(-200),5.5,-110,5.5,-105,1,Vegas,1,3,2,6,-162,-162,-1.5(+170),5.5,-110,5.5,-115
1480,2017/2018,123,70,H,Vegas,1,3,2,6,-162,-162,-1.5(+170),5.5,-110,5.5,-115,0,,,,,,,,,,,,
1481,2017/2018,123,71,V,LosAngeles,1,1,0,2,-119,-137,-1.5(+220),5.5,115,5.5,115,1,Vancouver,4,2,0,6,-101,117,+1.5(-270),5.5,-135,5.5,-135
1482,2017/2018,123,72,H,Vancouver,4,2,0,6,-101,117,+1.5(-270),5.5,-135,5.5,-135,0,,,,,,,,,,,,
1483,2017/2018,123,73,V,Winnipeg,3,0,1,5,103,-113,-1.5(+255),5.5,100,5.5,100,1,SanJose,1,2,1,4,-123,-107,+1.5(-320),5.5,-120,5.5,-120
1484,2017/2018,123,74,H,SanJose,1,2,1,4,-123,-107,+1.5(-320),5.5,-120,5.5,-120,0,,,,,,,,,,,,
1485,2017/2018,124,1,V,Toronto,1,0,1,3,-113,-117,-1.5(+250),6,-110,6,-112,1,Chicago,1,0,1,2,-107,-103,+1.5(-315),6,-110,6,-108
1486,2017/2018,124,2,H,Chicago,1,0,1,2,-107,-103,+1.5(-315),6,-110,6,-108,0,,,,,,,,,,,,
1487,2017/2018,124,3,V,LosAngeles,0,0,1,2,140,164,+1.5(-184),5.5,110,5.5,115,1,Calgary,1,0,0,1,-160,-184,-1.5(+164),5.5,-130,5.5,-135
1488,2017/2018,124,4,H,Calgary,1,0,0,1,-160,-184,-1.5(+164),5.5,-130,5.5,-135,0,,,,,,,,,,,,
1489,2017/2018,125,51,V,Minnesota,0,0,3,3,128,117,+1.5(-260),5.5,-105,5.5,-110,1,Pittsburgh,2,2,2,6,-148,-137,-1.5(+210),5.5,-115,5.5,-110
1490,2017/2018,125,52,H,Pittsburgh,2,2,2,6,-148,-137,-1.5(+210),5.5,-115,5.5,-110,0,,,,,,,,,,,,
1491,2017/2018,125,53,V,Nashville,0,1,2,3,-143,-150,-1.5(+205),5.5,105,5.5,-108,1,NewJersey,0,0,0,0,123,130,+1.5(-245),5.5,-125,5.5,-112
1492,2017/2018,125,54,H,NewJersey,0,0,0,0,123,130,+1.5(-245),5.5,-125,5.5,-112,0,,,,,,,,,,,,
1493,2017/2018,125,55,V,TampaBay,0,3,2,5,-123,-120,-1.5(+240),5.5,-110,5.5,108,1,Philadelphia,0,0,1,1,103,100,+1.5(-300),5.5,-110,5.5,-128
1494,2017/2018,125,56,H,Philadelphia,0,0,1,1,103,100,+1.5(-300),5.5,-110,5.5,-128,0,,,,,,,,,,,,
1495,2017/2018,125,57,V,Washington,1,2,1,4,-150,-135,-1.5(+215),5.5,-110,5.5,-130,1,Florida,1,1,0,2,130,115,+1.5(-265),5.5,-110,5.5,110
1496,2017/2018,125,58,H,Florida,1,1,0,2,130,115,+1.5(-265),5.5,-110,5.5,110,0,,,,,,,,,,,,
1497,2017/2018,125,59,V,Carolina,2,3,1,6,108,102,+1.5(-270),5.5,110,5.5,100,1,Montreal,0,4,1,5,-128,-122,-1.5(+220),5.5,-130,5.5,-120
1498,2017/2018,125,60,H,Montreal,0,4,1,5,-128,-122,-1.5(+220),5.5,-130,5.5,-120,0,,,,,,,,,,,,
1499,2017/2018,125,61,V,Chicago,3,1,1,5,103,-103,+1.5(-305),5.5,-115,5.5,-110,1,Detroit,0,0,1,1,-123,-117,-1.5(+245),5.5,-105,5.5,-110
1500,2017/2018,125,62,H,Detroit,0,0,1,1,-123,-117,-1.5(+245),5.5,-105,5.5,-110,0,,,,,,,,,,,,
1501,2017/2018,125,63,V,Boston,0,1,2,3,-165,-168,-1.5(+175),5.5,105,5.5,105,1,Ottawa,1,0,1,2,145,148,+1.5(-205),5.5,-125,5.5,-125
1502,2017/2018,125,64,H,Ottawa,1,0,1,2,145,148,+1.5(-205),5.5,-125,5.5,-125,0,,,,,,,,,,,,
1503,2017/2018,125,65,V,Colorado,0,1,0,1,155,154,+1.5(-200),5.5,100,5.5,110,1,St.Louis,1,1,1,3,-175,-174,-1.5(+170),5.5,-120,5.5,-130
1504,2017/2018,125,66,H,St.Louis,1,1,1,3,-175,-174,-1.5(+170),5.5,-120,5.5,-130,0,,,,,,,,,,,,
1505,2017/2018,125,67,V,Toronto,1,2,1,4,143,162,+1.5(-180),6,-115,6,-105,1,Dallas,0,1,0,1,-163,-182,-1.5(+160),6,-105,6,-115
1506,2017/2018,125,68,H,Dallas,0,1,0,1,-163,-182,-1.5(+160),6,-105,6,-115,0,,,,,,,,,,,,
1507,2017/2018,125,69,V,Columbus,0,0,2,2,-122,-133,-1.5(+225),5.5,105,5.5,105,1,Arizona,0,0,1,1,102,113,+1.5(-275),5.5,-125,5.5,-125
1508,2017/2018,125,70,H,Arizona,0,0,1,1,102,113,+1.5(-275),5.5,-125,5.5,-125,0,,,,,,,,,,,,
1509,2017/2018,125,71,V,Calgary,2,0,1,3,123,125,+1.5(-245),5.5,100,5.5,-120,1,Edmonton,0,2,1,4,-143,-145,-1.5(+205),5.5,-120,5.5,100
1510,2017/2018,125,72,H,Edmonton,0,2,1,4,-143,-145,-1.5(+205),5.5,-120,5.5,100,0,,,,,,,,,,,,
1511,2017/2018,125,73,V,NYIslanders,0,1,1,2,170,180,+1.5(-160),7,100,6.5,-120,1,Vegas,0,0,1,1,-200,-210,-1.5(+140),7,-120,6.5,100
1512,2017/2018,125,74,H,Vegas,0,0,1,1,-200,-210,-1.5(+140),7,-120,6.5,100,0,,,,,,,,,,,,
1513,2017/2018,125,75,V,Buffalo,1,1,2,4,130,130,+1.5(-240),5.5,105,5.5,105,1,Vancouver,0,0,0,0,-150,-150,-1.5(+200),5.5,-125,5.5,-125
1514,2017/2018,125,76,H,Vancouver,0,0,0,0,-150,-150,-1.5(+200),5.5,-125,5.5,-125,0,,,,,,,,,,,,
1515,2017/2018,125,77,V,Winnipeg,1,1,1,3,110,108,+1.5(-260),5.5,-110,5.5,-105,1,Anaheim,1,1,1,4,-130,-128,-1.5(+210),5.5,-110,5.5,-115
1516,2017/2018,125,78,H,Anaheim,1,1,1,4,-130,-128,-1.5(+210),5.5,-110,5.5,-115,0,,,,,,,,,,,,
1517,2017/2018,125,79,V,NYRangers,2,3,1,6,123,138,+1.5(-230),5.5,-110,5.5,-116,1,SanJose,2,1,2,5,-143,-158,-1.5(+190),5.5,-110,5.5,-104
1518,2017/2018,125,80,H,SanJose,2,1,2,5,-143,-158,-1.5(+190),5.5,-110,5.5,-104,0,,,,,,,,,,,,
1519,2017/2018,130,1,V,NewJersey,0,1,2,3,-108,-114,-1.5(+245),5.5,105,5.5,-105,1,Buffalo,0,0,1,1,-112,-106,+1.5(-305),5.5,-125,5.5,-115
1520,2017/2018,130,2,H,Buffalo,0,0,1,1,-112,-106,+1.5(-305),5.5,-125,5.5,-115,0,,,,,,,,,,,,
1521,2017/2018,130,3,V,Ottawa,0,1,0,1,153,170,+1.5(-175),5.5,-105,5.5,-115,1,Carolina,0,0,2,2,-173,-200,-1.5(+155),5.5,-115,5.5,-105
1522,2017/2018,130,4,H,Carolina,0,0,2,2,-173,-200,-1.5(+155),5.5,-115,5.5,-105,0,,,,,,,,,,,,
1523,2017/2018,130,5,V,Florida,1,1,2,4,150,130,+1.5(-215),6.5,-125,6.5,-115,1,NYIslanders,0,0,1,1,-170,-150,-1.5(+185),6.5,105,6.5,-105
1524,2017/2018,130,6,H,NYIslanders,0,0,1,1,-170,-150,-1.5(+185),6.5,105,6.5,-105,0,,,,,,,,,,,,
1525,2017/2018,130,7,V,Minnesota,0,1,1,3,103,104,+1.5(-315),5.5,105,5.5,105,1,Columbus,1,0,1,2,-123,-124,-1.5(+250),5.5,-125,5.5,-125
1526,2017/2018,130,8,H,Columbus,1,0,1,2,-123,-124,-1.5(+250),5.5,-125,5.5,-125,0,,,,,,,,,,,,
1527,2017/2018,130,9,V,SanJose,0,2,0,2,165,155,+1.5(-200),5.5,-110,5.5,-125,1,Pittsburgh,1,1,3,5,-185,-175,-1.5(+170),5.5,-110,5.5,105
1528,2017/2018,130,10,H,Pittsburgh,1,1,3,5,-185,-175,-1.5(+170),5.5,-110,5.5,105,0,,,,,,,,,,,,
1529,2017/2018,130,11,V,Anaheim,2,0,1,3,127,110,+1.5(-270),5.5,-105,5.5,100,1,Boston,0,0,1,1,-147,-130,-1.5(+220),5.5,-115,5.5,-120
1530,2017/2018,130,12,H,Boston,0,0,1,1,-147,-130,-1.5(+220),5.5,-115,5.5,-120,0,,,,,,,,,,,,
1531,2017/2018,130,13,V,Chicago,1,1,0,2,155,130,+1.5(-230),6,-105,5.5,-120,1,Nashville,0,1,0,1,-175,-150,-1.5(+190),6,-115,5.5,100
1532,2017/2018,130,14,H,Nashville,0,1,0,1,-175,-150,-1.5(+190),6,-115,5.5,100,0,,,,,,,,,,,,
1533,2017/2018,130,15,V,TampaBay,1,0,0,1,-125,-118,-1.5(+245),6,-105,6,-110,1,Winnipeg,0,2,1,3,105,-102,+1.5(-305),6,-115,6,-110
1534,2017/2018,130,16,H,Winnipeg,0,2,1,3,105,-102,+1.5(-305),6,-115,6,-110,0,,,,,,,,,,,,
1535,2017/2018,130,17,V,Montreal,0,0,1,1,162,163,+1.5(-185),5.5,110,5.5,105,1,St.Louis,0,1,2,3,-182,-183,-1.5(+165),5.5,-130,5.5,-125
1536,2017/2018,130,18,H,St.Louis,0,1,2,3,-182,-183,-1.5(+165),5.5,-130,5.5,-125,0,,,,,,,,,,,,
1537,2017/2018,130,19,V,LosAngeles,1,1,1,3,165,157,+1.5(-185),5.5,-110,5.5,100,1,Dallas,0,0,0,0,-185,-177,-1.5(+165),5.5,-110,5.5,-120
1538,2017/2018,130,20,H,Dallas,0,0,0,0,-185,-177,-1.5(+165),5.5,-110,5.5,-120,0,,,,,,,,,,,,
1539,2017/2018,130,21,V,Vegas,1,0,3,4,100,110,+1.5(-290),5.5,-115,5.5,-115,1,Calgary,0,2,0,2,-120,-130,-1.5(+230),5.5,-105,5.5,-105
1540,2017/2018,130,22,H,Calgary,0,2,0,2,-120,-130,-1.5(+230),5.5,-105,5.5,-105,0,,,,,,,,,,,,
1541,2017/2018,130,23,V,Colorado,0,3,0,3,-105,-113,-1.5(+245),5.5,-110,5.5,-110,1,Vancouver,2,0,1,4,-115,-107,+1.5(-305),5.5,-110,5.5,-110
1542,2017/2018,130,24,H,Vancouver,2,0,1,4,-115,-107,+1.5(-305),5.5,-110,5.5,-110,0,,,,,,,,,,,,
1543,2017/2018,131,51,V,NYIslanders,0,0,0,0,160,175,+1.5(-165),6.5,-120,6.5,-115,1,Toronto,2,2,1,5,-180,-205,-1.5(+145),6.5,100,6.5,-105
1544,2017/2018,131,52,H,Toronto,2,2,1,5,-180,-205,-1.5(+145),6.5,100,6.5,-105,0,,,,,,,,,,,,
1545,2017/2018,131,53,V,Philadelphia,2,0,1,3,128,127,+1.5(-260),5.5,105,5.5,-105,1,Washington,0,3,2,5,-148,-147,-1.5(+210),5.5,-125,5.5,-115
1546,2017/2018,131,54,H,Washington,0,3,2,5,-148,-147,-1.5(+210),5.5,-125,5.5,-115,0,,,,,,,,,,,,
1547,2017/2018,131,55,V,SanJose,0,0,1,1,-105,-105,+1.5(-305),5.5,105,5.5,110,1,Detroit,0,0,1,2,-115,-115,-1.5(+245),5.5,-125,5.5,-130
1548,2017/2018,131,56,H,Detroit,0,0,1,2,-115,-115,-1.5(+245),5.5,-125,5.5,-130,0,,,,,,,,,,,,
1549,2017/2018,201,1,V,Anaheim,0,0,1,1,-153,-165,-1.5(+185),5.5,-105,5.5,-105,1,Ottawa,0,0,1,2,133,145,+1.5(-215),5.5,-115,5.5,-115
1550,2017/2018,201,2,H,Ottawa,0,0,1,2,133,145,+1.5(-215),5.5,-115,5.5,-115,0,,,,,,,,,,,,
1551,2017/2018,201,3,V,St.Louis,0,0,1,1,120,100,+1.5(-275),5.5,-110,5.5,115,1,Boston,1,0,2,3,-140,-120,-1.5(+225),5.5,-110,5.5,-135
1552,2017/2018,201,4,H,Boston,1,0,2,3,-140,-120,-1.5(+225),5.5,-110,5.5,-135,0,,,,,,,,,,,,
1553,2017/2018,201,5,V,Philadelphia,2,1,0,3,108,108,+1.5(-270),5.5,-120,5.5,-110,1,NewJersey,2,0,2,4,-128,-128,-1.5(+220),5.5,100,5.5,-110
1554,2017/2018,201,6,H,NewJersey,2,0,2,4,-128,-128,-1.5(+220),5.5,100,5.5,-110,0,,,,,,,,,,,,
1555,2017/2018,201,7,V,Toronto,2,2,0,4,117,100,+1.5(-275),6,-120,6,103,1,NYRangers,0,0,0,0,-137,-120,-1.5(+225),6,100,6,-123
1556,2017/2018,201,8,H,NYRangers,0,0,0,0,-137,-120,-1.5(+225),6,100,6,-123,0,,,,,,,,,,,,
1557,2017/2018,201,9,V,Montreal,0,0,0,0,133,138,+1.5(-230),5.5,105,5.5,107,1,Carolina,0,1,1,2,-153,-158,-1.5(+190),5.5,-125,5.5,-127
1558,2017/2018,201,10,H,Carolina,0,1,1,2,-153,-158,-1.5(+190),5.5,-125,5.5,-127,0,,,,,,,,,,,,
1559,2017/2018,201,11,V,Florida,3,0,1,4,-105,-108,+1.5(-320),5.5,-105,5.5,-120,1,Buffalo,1,1,0,2,-115,-112,-1.5(+255),5.5,-115,5.5,100
1560,2017/2018,201,12,H,Buffalo,1,1,0,2,-115,-112,-1.5(+255),5.5,-115,5.5,100,0,,,,,,,,,,,,
1561,2017/2018,201,13,V,Vegas,0,2,0,3,107,103,+1.5(-300),5.5,-125,6,100,1,Winnipeg,1,0,1,2,-127,-123,-1.5(+240),5.5,105,6,-120
1562,2017/2018,201,14,H,Winnipeg,1,0,1,2,-127,-123,-1.5(+240),5.5,105,6,-120,0,,,,,,,,,,,,
1563,2017/2018,201,15,V,LosAngeles,0,0,0,0,135,147,+1.5(-230),5.5,120,5.5,120,1,Nashville,3,1,1,5,-155,-167,-1.5(+190),5.5,-140,5.5,-140
1564,2017/2018,201,16,H,Nashville,3,1,1,5,-155,-167,-1.5(+190),5.5,-140,5.5,-140,0,,,,,,,,,,,,
1565,2017/2018,201,17,V,Dallas,0,3,1,4,-153,-150,-1.5(+190),5.5,-110,5.5,-105,1,Arizona,1,0,0,1,133,130,+1.5(-230),5.5,-110,5.5,-115
1566,2017/2018,201,18,H,Arizona,1,0,0,1,133,130,+1.5(-230),5.5,-110,5.5,-115,0,,,,,,,,,,,,
1567,2017/2018,201,19,V,Colorado,0,3,0,4,125,118,+1.5(-245),5.5,-105,5.5,-115,1,Edmonton,0,1,2,3,-145,-138,-1.5(+205),5.5,-115,5.5,-105
1568,2017/2018,201,20,H,Edmonton,0,1,2,3,-145,-138,-1.5(+205),5.5,-115,5.5,-105,0,,,,,,,,,,,,
1569,2017/2018,201,21,V,TampaBay,1,2,4,7,-118,-120,-1.5(+245),5.5,100,5.5,-105,1,Calgary,1,3,0,4,-102,100,+1.5(-305),5.5,-120,5.5,-115
1570,2017/2018,201,22,H,Calgary,1,3,0,4,-102,100,+1.5(-305),5.5,-120,5.5,-115,0,,,,,,,,,,,,
1571,2017/2018,201,23,V,Chicago,1,0,1,2,-115,-130,-1.5(+230),5.5,-105,5.5,-105,1,Vancouver,0,2,2,4,-105,110,+1.5(-290),5.5,-115,5.5,-115
1572,2017/2018,201,24,H,Vancouver,0,2,2,4,-105,110,+1.5(-290),5.5,-115,5.5,-115,0,,,,,,,,,,,,
1573,2017/2018,202,51,V,Detroit,1,1,2,4,147,140,+1.5(-215),5.5,110,5.5,-105,1,Carolina,1,0,0,1,-167,-160,-1.5(+185),5.5,-130,5.5,-115
1574,2017/2018,202,52,H,Carolina,1,0,0,1,-167,-160,-1.5(+185),5.5,-130,5.5,-115,0,,,,,,,,,,,,
1575,2017/2018,202,53,V,SanJose,1,1,1,3,126,115,+1.5(-270),5.5,115,5.5,115,1,Columbus,0,1,0,1,-146,-135,-1.5(+220),5.5,-135,5.5,-135
1576,2017/2018,202,54,H,Columbus,0,1,0,1,-146,-135,-1.5(+220),5.5,-135,5.5,-135,0,,,,,,,,,,,,
1577,2017/2018,202,55,V,Washington,1,2,1,4,130,138,+1.5(-205),5.5,-115,5.5,-125,1,Pittsburgh,2,1,4,7,-150,-158,-1.5(+175),5.5,-105,5.5,105
1578,2017/2018,202,56,H,Pittsburgh,2,1,4,7,-150,-158,-1.5(+175),5.5,-105,5.5,105,0,,,,,,,,,,,,
1579,2017/2018,202,57,V,Vegas,0,1,1,2,110,134,+1.5(-215),5.5,-110,5.5,-110,1,Minnesota,2,2,1,5,-130,-154,-1.5(+185),5.5,-110,5.5,-110
1580,2017/2018,202,58,H,Minnesota,2,2,1,5,-130,-154,-1.5(+185),5.5,-110,5.5,-110,0,,,,,,,,,,,,
1581,2017/2018,203,1,V,Ottawa,2,1,0,4,175,170,+1.5(-170),5.5,100,5.5,100,1,Philadelphia,0,1,2,3,-205,-200,-1.5(+150),5.5,-120,5.5,-120
1582,2017/2018,203,2,H,Philadelphia,0,1,2,3,-205,-200,-1.5(+150),5.5,-120,5.5,-120,0,,,,,,,,,,,,
1583,2017/2018,203,3,V,Anaheim,0,2,0,2,-145,-140,-1.5(+210),5.5,-105,5.5,-105,1,Montreal,3,1,1,5,125,120,+1.5(-260),5.5,-115,5.5,-115
1584,2017/2018,203,4,H,Montreal,3,1,1,5,125,120,+1.5(-260),5.5,-115,5.5,-115,0,,,,,,,,,,,,
1585,2017/2018,203,5,V,Detroit,0,1,1,2,125,135,+1.5(-230),5.5,-110,5.5,-110,1,Florida,1,1,1,3,-145,-155,-1.5(+190),5.5,-110,5.5,-110
1586,2017/2018,203,6,H,Florida,1,1,1,3,-145,-155,-1.5(+190),5.5,-110,5.5,-110,0,,,,,,,,,,,,
1587,2017/2018,203,7,V,St.Louis,0,0,1,1,-167,-166,-1.5(+175),5,-130,5,-135,1,Buffalo,0,0,0,0,147,146,+1.5(-205),5,110,5,115
